"doc_id","nppes_provider_city","nppes_provider_state","number_of_hcpcs","total_services","total_medicare_allowed_amt","number_of_drug_hcpcs","total_drug_services","total_drug_medicare_allowed_amt","number_of_med_hcpcs","total_med_services","total_med_medicare_allowed_amt","beneficiary_average_risk_score","top_hcpcs_code_1","top_hcpcs_code_2","top_hcpcs_code_3","top_hcpcs_code_diff_submitted_received_amt_1","top_hcpcs_code_diff_submitted_received_amt_2","top_hcpcs_code_diff_submitted_received_amt_3"
"SO9873810","HOUSTON","TX",14,155,17814.69,0,0,0,14,155,17814.69,1.6875,"99214","99215","99221",0.2715277,0.2327599,0.2024719
"CH8750311","SAN ANTONIO","TX",12,1034,120774.43,0,0,0,12,1034,120774.43,1.3034,"99212","99213","99215",0.635,0.5990169,0.5132404
"PY0297281","LEESBURG","FL",27,1506,192123.97,0,0,0,27,1506,192123.97,1.7564,"99220","99225","99233",0.4347501,0.4346892,0.3739091
"XR7542806","NEW YORK","NY",7,116,10417.34,0,0,0,7,116,10417.34,1.5234,"99213","99214","99215",0.1869014,0.1807383,0.1739474
"PL1206592","SANTA MONCIA","CA",4,939,23243.65,NA,NA,NA,NA,NA,NA,0.9349,"99214","99205",NA,0.5745211,0.3304917,NA
"MW7485955","CHICAGO","IL",10,257,37760.69,0,0,0,10,257,37760.69,1.0888,"99214","99204","96116",0.45220706,0.44455964,0.09337911
"ZZ5265786","CHICAGO","IL",14,441,43979.13,0,0,0,14,441,43979.13,1.5585,"99205","99214","99215",0.336362,0.3187654,0.2867279
"TL3981205","WOODBURY","NJ",22,702,88318.64,0,0,0,22,702,88318.64,1.5,"95886","99232","99222",0.4255374,0.4118621,0.4005719
"RE0698900","FREEHOLD","NJ",15,885,107488.43,0,0,0,15,885,107488.43,1.7779,"99205","99215","99214",0.6058906,0.579983,0.4010587
"MY6238252","ATLANTA","GA",17,481,54575.31,0,0,0,17,481,54575.31,1.4242,"99215","95811","99213",0.2858842,0.2689798,0.2686914
"SH8653363","LOS ANGELES","CA",3,1168,116625.17,0,0,0,3,1168,116625.17,1.0688,"96119","96118","96116",0.2876993,0.2299523,0.2213274
"MS9479759","HOUSTON","TX",53,46132,1016180.93,0,0,0,53,46132,1016180.93,1.9971,"G0444","93306","97750",0.9195339,0.758715,0.7421829
"UO8631923","CREST HILL","IL",28,693,75636,0,0,0,28,693,75636,1.7689,"99232","99222","99205",0.5567413,0.5114489,0.4397891
"XT0470244","PAOLI","PA",21,666,92226.1,0,0,0,21,666,92226.1,1.3567,"99222","99223","99232",0.7163602,0.6710814,0.6556114
"CQ1468568","RENTON","WA",8,393,63294.3,0,0,0,8,393,63294.3,1.4686,"99233","99223","99215",0.3036825,0.3025748,0.2992204
"CB8101041","BROOKLYN","NY",22,4261,54154.21,3,3916,23914.98,19,345,30239.23,1.8137,"99204","99203","J0585",0.3141427,0.3089581,0.3068424
"FU3992634","GOSHEN","NY",49,23798,348370.03,3,22051,120135.93,46,1747,228234.1,1.5895,"J0585","99223","99215",0.7175793,0.5734716,0.562241
"TC0918070","PALM SPRINGS","CA",3,93,12565.38,0,0,0,3,93,12565.38,1.1489,"99215",NA,NA,0.7526256,NA,NA
"NP9064098","GRAND BLANC","MI",25,6138,494504.89,NA,NA,NA,NA,NA,NA,1.9282,"99204","99213","99214",0.6626034,0.6183264,0.6124875
"NE9383448","SAN FRANCISCO","CA",16,499,59477.24,0,0,0,16,499,59477.24,1.758,"99204","99214","99233",0.411189,0.3379269,0.3183799
"ZD6155533","YUMA","AZ",8,1807,218045.21,0,0,0,8,1807,218045.21,1.4749,"99214","99233","99223",0.683939,0.613,0.4452049
"WG0850968","DERRY","NH",27,1541,203687.31,0,0,0,27,1541,203687.31,1.3455,"95886","99205","95937",0.4561036,0.4466073,0.4407321
"PS7949845","PHOENIX","AZ",37,1017,98036.6,0,0,0,37,1017,98036.6,1.4638,"95939","95886","95885",0.2878788,0.284287,0.2790658
"LB3735398","DETROIT","MI",13,200,35312.97,0,0,0,13,200,35312.97,1.7337,"99205","99214","99215",0.717399,0.6663489,0.6523515
"SW8160217","RICHMOND","VA",46,16173,309392.66,3,14355,88193.29,43,1818,221199.37,1.6094,"99354","99233","99223",0.4339611,0.3850169,0.3813196
"MF5025584","CHARLOTTESVILLE","VA",21,260,27849.75,0,0,0,21,260,27849.75,1.2886,"99233","99238","99223",0.3164788,0.3147489,0.2996523
"BJ9952908","ROME","GA",86,5724,249856.78,8,2809,15170.39,78,2915,234686.39,1.6388,"95819","99233","99223",0.6057129,0.574192,0.5587935
"ZT7676447","WEST ORANGE","NJ",16,1322,170181.78,0,0,0,16,1322,170181.78,2.0549,"95816","95886","99204",0.7311183,0.6653032,0.6360186
"OD4267856","WILLMAR","MN",25,318,27332.3,0,0,0,25,318,27332.3,2.1117,"99232","99231","99203",0.3957857,0.3902597,0.3899329
"AI4169958","MONROEVILLE","PA",18,132,14827.66,0,0,0,18,132,14827.66,1.2424,"99213","99214","95886",0.3667397,0.3404501,0.2510507
"HI8307936","BALTIMORE","MD",17,118,11484.39,0,0,0,17,118,11484.39,2.1452,"99233","99204",NA,0.5369375,0.4640851,NA
"KQ0022858","NEEDHAM","MA",15,699,81708.19,0,0,0,15,699,81708.19,1.3928,"99222","99204","99215",0.4128938,0.2763611,0.2646487
"AK3716114","FORT WORTH","TX",6,48,3516.55,0,0,0,6,48,3516.55,3.0043,"95816",NA,NA,0.2436444,NA,NA
"FN9729478","PHILADELPHIA","PA",24,6590,110114.4,1,5987,32977.17,23,603,77137.23,1.8908,"99232","99223","99205",0.3005291,0.2878041,0.2579365
"XL7389747","NEW YORK","NY",23,293,30156.33,0,0,0,23,293,30156.33,2.4806,"95951","95816","95819",0.2406,0.2197826,0.20052
"YH3308463","BALTIMORE","MD",13,566,50721.49,0,0,0,13,566,50721.49,1.7263,"99231","99233","99232",0.2569154,0.2568932,0.249954
"YA2440976","FAIRWAY","KS",33,857,65933.19,NA,NA,NA,NA,NA,NA,1.5265,"99214","99215","G0453",0.3466737,0.3345364,0.3195055
"CH1641263","TRAVIS AFB","CA",11,68,8711.64,0,0,0,11,68,8711.64,2.0783,"99233",NA,NA,0.3016778,NA,NA
"CQ7527834","PONTIAC","MI",7,52,5422.12,0,0,0,7,52,5422.12,1.3825,"99223",NA,NA,0.3935567,NA,NA
"JI0893337","BOSTON","MA",21,469,44170.58,0,0,0,21,469,44170.58,2.4258,"99232","99223","99233",0.2596327,0.2594116,0.2587642
"XQ8202346","SCOTTSDALE","AZ",24,461,47067.95,0,0,0,24,461,47067.95,1.7266,"99222","99221","99231",0.6978525,0.6978232,0.6882617
"TM0252931","BEDFORD","TX",47,6369,161470.02,8,5814,82162.72,39,555,79307.3,1.3743,"99204","95819","99214",0.588528,0.5537648,0.5523202
"BA5633152","WESLEY CHAPEL","FL",34,2756,191359.82,NA,NA,NA,NA,NA,NA,1.7298,"99214","99215","99233",0.5487712,0.5399649,0.5307097
"ML9671461","JACKSON","TN",70,8603,375849.3,5,4860,26967.23,65,3743,348882.07,1.6942,"J0585","95819","G0436",0.5382481,0.390821,0.3860247
"QP2520661","NEW HYDE PARK","NY",20,1524,41398.89,NA,NA,NA,NA,NA,NA,1.5156,"99204","92012","92004",0.7839968,0.7606105,0.7499167
"UK2915331","HOLMDEL","NJ",19,1011,102165.76,0,0,0,19,1011,102165.76,2.0388,"99291","99204","99233",0.637,0.5161111,0.4781111
"DE6086718","BOSTON","MA",6,132,34620.83,0,0,0,6,132,34620.83,1.6609,"99215","95951",NA,0.2372386,0.2359682,NA
"PY3195464","NEW HYDE PARK","NY",19,448,40919.55,NA,NA,NA,NA,NA,NA,2.0872,"99222","99232","99214",0.7839659,0.7839567,0.6923975
"AM3632764","SALT LAKE CITY","UT",11,306,15811.22,NA,NA,NA,NA,NA,NA,1.0318,"99204","99214","99203",0.5259538,0.4614492,0.4120698
"WM1270196","TERRE HAUTE","IN",23,1749,166299.04,0,0,0,23,1749,166299.04,1.4496,"51785","99215","99214",0.7574927,0.6603673,0.6155148
"BG3740178","GRAPEVINE","TX",26,1287,121756.53,0,0,0,26,1287,121756.53,1.4192,"99223","99222","99232",0.6888444,0.5532105,0.5504
"LX6579974","CHICAGO","IL",10,206,31776.98,NA,NA,NA,NA,NA,NA,1.0557,"99214","95886","95911",0.2618645,0.121568,0.06259
"TB6155191","INDIANAPOLIS","IN",46,2044,150119.19,NA,NA,NA,NA,NA,NA,1.7079,"99215","99214","99213",0.4423396,0.434784,0.4223939
"NV9395111","ORLANDO","FL",15,321,27368.03,0,0,0,15,321,27368.03,1.9143,"99221","99231","99204",0.3001845,0.2786607,0.2470588
"IY3727955","EVERETT","WA",80,3121,151368.31,11,2391,73124.45,69,730,78243.86,1.4011,"80053","82607","86140",0.5437379,0.5418487,0.5375694
"IH1247039","TUCSON","AZ",17,868,66457.11,0,0,0,17,868,66457.11,1.395,"99213","99214","99203",0.23297,0.2285777,0.1934705
"IJ1511018","BATON ROUGE","LA",65,2213,110767.76,NA,NA,NA,NA,NA,NA,1.2589,"82746","86140","99213",0.4795122,0.4325,0.4260664
"QI3388591","PORTLAND","OR",16,206,30503.61,0,0,0,16,206,30503.61,1.4424,"99214","95813","95951",0.5334174,0.3312729,0.3004257
"OG0792436","LOS ANGELES","CA",12,1188,51025.85,0,0,0,12,1188,51025.85,2.1152,"95861","95816","95819",0.2721568,0.2719444,0.2708333
"IK1519241","CLEVELAND","OH",27,802,76240.04,0,0,0,27,802,76240.04,2.2057,"99223","99204","99214",0.4074307,0.3589414,0.3573007
"GY6223052","SALT LAKE CITY","UT",3,34,1836.09,0,0,0,3,34,1836.09,1.6071,"99213",NA,NA,0.2159942,NA,NA
"YI6861627","CARROLLTON","VA",21,1296,85941.25,NA,NA,NA,NA,NA,NA,1.1898,"95816","99205","99214",0.5286362,0.4669292,0.3818435
"TG4516723","EDWARDSVILLE","IL",13,1071,135143.34,0,0,0,13,1071,135143.34,1.1592,"95909","99215","95886",0.3139193,0.3099333,0.3046635
"SJ2805648","INDIANAPOLIS","IN",20,437,45858.14,0,0,0,20,437,45858.14,1.782,"99205","99223","99354",0.3802217,0.3640758,0.3626923
"IT3586327","LOS ANGELES","CA",27,1375,94905.03,NA,NA,NA,NA,NA,NA,1.3197,"99205","99214","99215",0.6398421,0.6323242,0.5849217
"JO0742488","PITTSBURGH","PA",11,161,10869.53,0,0,0,11,161,10869.53,1.8104,"99214","99213","99231",0.3694355,0.3374374,0.2937657
"WS5515644","HOUSTON","TX",52,6704,304618.38,2,3951,23737.26,50,2753,280881.12,1.6526,"95911","95910","97140",0.4331357,0.4013971,0.3790357
"YE9933142","SHERMAN","TX",56,2168,153017.74,NA,NA,NA,NA,NA,NA,1.4537,"95910","85025","82746",0.5760697,0.5473684,0.5461111
"YJ7491117","BALTIMORE","MD",18,333,38270.82,0,0,0,18,333,38270.82,1.4647,"99223","99222","99354",0.2724892,0.2715224,0.2632423
"ZX2609783","BROOKLYN","NY",61,40498,1132254.62,12,34030,178243.15,49,6468,954011.47,1.7129,"93890","J7324","93886",0.7215074,0.710475,0.6711926
"AO9476461","BROOKLYN","NY",4,56,6113.77,0,0,0,4,56,6113.77,1.0551,"99213",NA,NA,0.3973131,NA,NA
"UZ9678254","NASHVILLE","TN",30,3937,171955.08,0,0,0,30,3937,171955.08,1.2202,"G0453","95861","95822",0.2199175,0.1844525,0.1586286
"ZZ9439704","LANGHORNE","PA",9,747,72218.02,0,0,0,9,747,72218.02,2.3313,"99223","99232","99222",0.4348711,0.4079452,0.362082
"JT1527237","BOSTON","MA",19,365,41350.98,0,0,0,19,365,41350.98,1.7626,"99232","99231","99223",0.2854589,0.2839823,0.2831705
"GV8141535","AURORA","CO",18,410,58788.42,0,0,0,18,410,58788.42,1.5571,"99215","99214","95813",0.1861026,0.1694495,0.1655742
"CW4104469","IOWA CITY","IA",15,321,29758.26,0,0,0,15,321,29758.26,1.7044,"99222","99232","99231",0.4722715,0.4537662,0.4510796
"XS5668598","LADY LAKE","FL",23,1969,248770.55,0,0,0,23,1969,248770.55,1.5776,"96116","96118","97750",0.3810772,0.3769502,0.3618982
"LM1541102","SALEM","OR",21,666,75984.15,0,0,0,21,666,75984.15,1.5668,"95816","95819","95886",0.3689712,0.3039585,0.2704588
"RD6366101","PATTON","CA",11,455,60166.53,0,0,0,11,455,60166.53,1.3684,"99214","99204",NA,0.6116364,0.4699725,NA
"MF0128224","BAINBRIDGE ISLAND","WA",7,324,25103.69,0,0,0,7,324,25103.69,1.4761,"90836","99213",NA,0.5302858,0.435245,NA
"BB2141821","ENCINO","CA",75,7199,621100.22,9,1373,27608.78,66,5826,593491.44,1.3204,"95957","95819","96372",0.7839958,0.777645,0.748383
"ZR4017270","COLUMBUS","OH",20,815,53540.43,NA,NA,NA,NA,NA,NA,1.7624,"99205","99222","99214",0.3905215,0.3110914,0.2954179
"ZM8021477","SOUTHBRIDGE","MA",21,1264,125499.84,0,0,0,21,1264,125499.84,1.2,"99223","99214","99205",0.7504631,0.7141413,0.6026545
"FP5330438","BALTIMORE","MD",17,1252,92885.28,NA,NA,NA,NA,NA,NA,1.6643,"99215","99223","99233",0.4443638,0.4437851,0.4371234
"DF1745332","YORK","ME",23,939,83932.63,0,0,0,23,939,83932.63,1.2104,"99205","99214","99223",0.5248409,0.520161,0.4620209
"MA1356134","EAU CLAIRE","WI",39,891,81724.88,NA,NA,NA,NA,NA,NA,1.4025,"99213","99214","99205",0.3520777,0.3236268,0.3077186
"VB1591571","PLEASANT HILL","CA",30,2867,165418.42,NA,NA,NA,NA,NA,NA,1.5901,"99232","99292","99291",0.5233272,0.522706,0.5226802
"GB6744301","EAST SETAUKET","NY",23,679,63220.93,4,31,174.59,19,648,63046.34,0.9612,"96372","99213","99214",0.65,0.6275827,0.549491
"TC9059448","GAINESVILLE","FL",16,577,79518.13,0,0,0,16,577,79518.13,1.5982,"99205","99232","99214",0.2238131,0.2238012,0.2080698
"OJ3343786","DALLAS","TX",10,89,4309.23,0,0,0,10,89,4309.23,2.5163,"99231",NA,NA,0.2994623,NA,NA
"JV5210633","DANVILLE","PA",6,73,4359.04,0,0,0,6,73,4359.04,1.233,"99213","99214",NA,0.2627938,0.2423232,NA
"OH3180887","BOLIVAR","MO",26,1283,108547.74,0,0,0,26,1283,108547.74,1.3157,"99205","99213","95816",0.426606,0.3982002,0.3968182
"OI7425474","CINCINNATI","OH",15,182,16752.64,0,0,0,15,182,16752.64,1.5437,"99221","99213","99214",0.387293,0.3236585,0.3231217
"RE4396880","VICTORVILLE","CA",27,1990,192786.68,NA,NA,NA,NA,NA,NA,2.4707,"99215","99203","99213",0.2585137,0.2515706,0.2495862
"EN7398360","ST CLOUD","MN",8,1003,96016.09,0,0,0,8,1003,96016.09,1.2235,"90791","96119","90834",0.4641113,0.3655524,0.3388952
"WM4322146","KENSINGTON","MD",23,603,79492.38,0,0,0,23,603,79492.38,1.5545,"99204","99205","95886",0.6095,0.5652117,0.548259
"ZL5809222","FARMINGTON HILLS","MI",36,31924,407954.98,4,30105,176656.65,32,1819,231298.33,1.9613,"99213","99232","J0585",0.6778016,0.6297913,0.591065
"HL4810875","PERU","IL",28,1124,129197.43,0,0,0,28,1124,129197.43,1.4254,"99203","99215","99214",0.7668622,0.685932,0.58778
"ME2378339","HINSDALE","IL",52,3001,239016.28,NA,NA,NA,NA,NA,NA,1.5494,"99233","99223","99215",0.3903843,0.3867027,0.3648911
"GY9363283","HOUSTON","TX",24,1252,199799.1,0,0,0,24,1252,199799.1,2.0021,"95813","95812","99204",0.7627026,0.7404938,0.5705452
"IB6686052","LOUISVILLE","KY",5,52,5141.72,0,0,0,5,52,5141.72,2.4458,"99232","99222",NA,0.4842857,0.4283455,NA
"QU6733833","CLINTON TOWNSHIP","MI",22,2010,268902.2,NA,NA,NA,NA,NA,NA,1.5598,"99214","99213","95816",0.5738349,0.5241738,0.5107295
"FM1999989","MANCHESTER","NH",22,851,65834.39,0,0,0,22,851,65834.39,1.3963,"95910","95909","95908",0.4726667,0.4722963,0.4422925
"SR7981505","EXTON","PA",24,1702,206014.07,0,0,0,24,1702,206014.07,1.6366,"99204","99202","99233",0.5337942,0.4972456,0.4678092
"WI4621339","TUPELO","MS",29,6748,195939.59,NA,NA,NA,NA,NA,NA,1.1846,"G0180","99204","99213",0.6644828,0.6099211,0.5743277
"VR0718979","SACRAMENTO","CA",22,343,48491.72,0,0,0,22,343,48491.72,1.3138,"99205","99215","99354",0.2595042,0.2470721,0.2458359
"BL7616881","KANSAS CITY","KS",26,610,71012.62,NA,NA,NA,NA,NA,NA,1.9977,"99213","99214","99215",0.4187611,0.3593279,0.3556623
"KO2818802","SCOTTSBLUFF","NE",44,1184,104556.29,0,0,0,44,1184,104556.29,1.329,"99220","99212","95816",0.5437839,0.4589855,0.4353
"MG9589091","GREEN BAY","WI",36,1125,82559.23,5,32,278.79,31,1093,82280.44,1.4371,"G0008","99204","99213",0.5255556,0.2490465,0.2477709
"MZ8036394","DELRAY BEACH","FL",8,549.5,54065.84,0,0,0,8,549.5,54065.84,1.3537,"99214","99213","99204",0.4437102,0.4340586,0.3527366
"XZ4317589","CLEVELAND","OH",20,672,45230.09,0,0,0,20,672,45230.09,2.1621,"99215","99214","64642",0.1699324,0.1672587,0.1472637
"EO4922291","ORLANDO","FL",22,1685,208781.18,0,0,0,22,1685,208781.18,1.5452,"99233","99215","99214",0.3739091,0.3595602,0.3584285
"FD7686132","NEWARK","NJ",25,1279,120214.79,0,0,0,25,1279,120214.79,1.9046,"99212","99214","99205",0.7784615,0.7475257,0.726856
"RA8843480","AURORA","CO",6,83,9496.8,0,0,0,6,83,9496.8,1.2052,"99215",NA,NA,0.1934714,NA,NA
"MN1658066","AUSTIN","TX",17,7689,219892.92,1,6405,35307.55,16,1284,184585.37,1.4929,"95961","95962","96116",0.3156316,0.2879839,0.2770489
"IJ7940536","MIAMI","FL",19,3476,69319.32,2,3310,48600.04,17,166,20719.28,1.7036,"99204","99205","99215",0.3163214,0.3063396,0.294428
"RX8771508","WASHINGTON","DC",17,71,8284.15,NA,NA,NA,NA,NA,NA,0.8766,"99214",NA,NA,0.5091979,NA,NA
"BT0061927","COLUMBIA","SC",26,543,50926.95,0,0,0,26,543,50926.95,1.7068,"99223","99222","93888",0.1980113,0.1976172,0.1965051
"DW4977050","DURHAM","NC",24,426,49097.91,0,0,0,24,426,49097.91,1.5432,"99223","99233","99239",0.3678118,0.3637615,0.2994485
"EE4348889","AUDUBON","NJ",27,892,120382.62,0,0,0,27,892,120382.62,1.5388,"99214","99204","99213",0.5136376,0.4926121,0.4624183
"KR3533218","BRONX","NY",13,231,28975.5,0,0,0,13,231,28975.5,2.5932,"99291","99223","99215",0.3272386,0.3260469,0.2926654
"WI4141035","SALT LAKE CITY","UT",15,140,11624.35,0,0,0,15,140,11624.35,1.4385,"99233","92083","99215",0.3735553,0.3002119,0.2837058
"PP0120448","NASHVILLE","TN",29,536,66805.42,0,0,0,29,536,66805.42,1.9279,"99223","99222","99221",0.3347587,0.3171689,0.3059603
"EJ0058759","OKLAHOMA CITY","OK",21,336,36320.45,0,0,0,21,336,36320.45,1.6273,"99223","99232","99233",0.368091,0.3589907,0.3569442
"GR1704173","CAGUAS","PR",8,148,16777.23,0,0,0,8,148,16777.23,1.107,"99213","95819","99204",0.7687499,0.7658107,0.7585186
"CB5860614","DALLAS","TX",22,562,43941.52,NA,NA,NA,NA,NA,NA,1.6642,"99232","99354","99215",0.3083243,0.2940377,0.2581098
"UZ9247679","ENGLEWOOD","CO",36,5086,121502.78,2,4350,24810.51,34,736,96692.27,1.3222,"99354","95819","96372",0.2133912,0.2025409,0.2025256
"CF3301845","ALBUQUERQUE","NM",23,347,28674.93,0,0,0,23,347,28674.93,1.3614,"99221","99233","95874",0.3048837,0.3023774,0.2796023
"DA9051882","AUGUSTA","GA",5,226,12435.73,0,0,0,5,226,12435.73,1.285,"99238","99222","99231",0.34325,0.3178935,0.3156265
"XM2487382","OLNEY","MD",10,62,9958.02,0,0,0,10,62,9958.02,1.5088,"99215","99205",NA,0.4291058,0.416831,NA
"TM2245215","BILLINGS","MT",40,609,57658.1,0,0,0,40,609,57658.1,1.0975,"99215","99213","99205",0.6612782,0.6276209,0.6209612
"GN1656017","CLEVELAND","OH",15,127,13530.17,0,0,0,15,127,13530.17,2.2041,"95816","95819","95813",0.293547,0.2915185,0.2789787
"DM9762305","CHARLOTTESVILLE","VA",17,287,42649.41,0,0,0,17,287,42649.41,1.7434,"99222","95951","99214",0.3209316,0.2682447,0.2194653
"ME6808237","GAINESVILLE","GA",23,2210,68758.53,NA,NA,NA,NA,NA,NA,1.5178,"99354","99232","99204",0.4065763,0.4055405,0.4043844
"UX9144340","NEW HAVEN","CT",9,84,13489.54,0,0,0,9,84,13489.54,1.5993,"99233","99291",NA,0.2541471,0.1738131,NA
"FJ6014672","RICHMOND","VA",18,239,40513.14,0,0,0,18,239,40513.14,2.4882,"99215","95819","95822",0.2787973,0.2776966,0.2776966
"ZW7409773","AMARILLO","TX",49,3868,146675.03,NA,NA,NA,NA,NA,NA,1.635,"99232","99223","99292",0.5330398,0.5112253,0.499763
"PI3868578","LAKE HAVASU CITY","AZ",14,1115,131402.96,0,0,0,14,1115,131402.96,1.2707,"95816","99205","99232",0.4027232,0.3990347,0.393686
"BY1994747","KEENE","NH",28,1196,87483.46,0,0,0,28,1196,87483.46,1.2352,"95910","95909","95885",0.7357088,0.7145156,0.6657662
"VS8768717","HOUSTON","TX",8,106,21108.16,0,0,0,8,106,21108.16,1.6041,"99291",NA,NA,0.2680763,NA,NA
"VJ1814510","MADISON","WI",13,53,5913.43,0,0,0,13,53,5913.43,1.0711,"99204",NA,NA,0.3456677,NA,NA
"BQ5608861","ALTAMONTE SPRINGS","FL",9,586,98072.94,0,0,0,9,586,98072.94,2.1098,"95816","99232","99223",0.2941486,0.2930769,0.2878726
"JB3227879","NEW YORK","NY",20,851,236370.8,0,0,0,20,851,236370.8,2.0563,"95819","99205","99232",0.3864857,0.2943207,0.2909679
"OM6291658","APPLE VALLEY","CA",29,1738,241485.6,0,0,0,29,1738,241485.6,2.272,"99232","99223","95886",0.7802024,0.7700467,0.6606587
"RD5137602","UPLAND","PA",27,7509,145746.06,1,6598,36335.68,26,911,109410.38,1.5945,"99213","99223","99204",0.6164521,0.5816452,0.5730031
"BC8802070","CLEVELAND","OH",17,336,34460.39,0,0,0,17,336,34460.39,1.4503,"99204","99232","99214",0.1772911,0.1732919,0.1610195
"OY7686252","GREENSBORO","NC",17,13729,113855.57,4,13315,70619.85,13,414,43235.72,1.1432,"99215","99213","99204",0.375875,0.3757401,0.3487099
"EG7193035","NEWTON","MA",33,1211,136585.98,0,0,0,33,1211,136585.98,1.3118,"95812","95953","95816",0.3417143,0.3327805,0.3202667
"VH0173658","CHARLOTTE","NC",12,111,7772.96,NA,NA,NA,NA,NA,NA,1.6328,"99214","99205",NA,0.29925,0.2324147,NA
"NZ2571751","ALTAMONTE SPRINGS","FL",9,834,80000.63,0,0,0,9,834,80000.63,2.413,"95819","99231","99223",0.2875084,0.2868366,0.286477
"PG1042812","PITTSBURGH","PA",38,965,75142.18,0,0,0,38,965,75142.18,1.632,"99213","99214","99215",0.6211355,0.5365157,0.5326842
"RO8928363","HOUSTON","TX",25,679,101187.88,0,0,0,25,679,101187.88,1.5501,"99223","99233","99215",0.632549,0.5494667,0.5436819
"KM2825872","GREAT FALLS","MT",30,633,56787.98,0,0,0,30,633,56787.98,1.3286,"64615","99213","99214",0.755948,0.6839118,0.463735
"KP0765683","THE WOODLANDS","TX",31,5186,149514.48,NA,NA,NA,NA,NA,NA,1.3364,"95886","99232","99222",0.391444,0.3911004,0.3892468
"OX1937305","SPOKANE","WA",11,317,41071.92,0,0,0,11,317,41071.92,1.5454,"99213","99205","99214",0.3240956,0.3234748,0.3221872
"JS5566602","THIBODAUX","LA",60,17593,632663.49,4,12804,70363.19,56,4789,562300.3,1.5405,"99231","99222","99232",0.4562815,0.4548485,0.4541169
"GU9425343","DALLAS","TX",19,584,126947.37,0,0,0,19,584,126947.37,1.6002,"99214","99215","99223",0.3743959,0.3678438,0.3461413
"UU9508405","SAINT LOUIS","MO",37,933,98779.2,NA,NA,NA,NA,NA,NA,1.5824,"99223","99205","99215",0.4652863,0.4611645,0.4414375
"EH0784790","JACKSON","MS",17,888,154068.41,0,0,0,17,888,154068.41,1.5482,"99232","99291","31600",0.3703842,0.3044264,0.2461469
"ZJ3185085","LYNCHBURG","VA",54,4311,109262.44,3,3150,12313.04,51,1161,96949.4,1.4948,"99221","99232","99222",0.7141818,0.699,0.5932778
"IT8605970","SAINT LOUIS","MO",12,115,13041.59,0,0,0,12,115,13041.59,1.0529,"99205","99215","96119",0.4572,0.4336927,0.3561849
"HR7589432","INDIANAPOLIS","IN",17,884,77024.32,0,0,0,17,884,77024.32,2.0795,"99204","99205","99215",0.3728828,0.3708935,0.3586736
"KQ3702243","GILFORD","NH",27,829,67083.4,0,0,0,27,829,67083.4,1.3399,"99213","99232","99214",0.3438024,0.3096938,0.3093057
"RM4186681","ORLANDO","FL",12,835,74777.37,0,0,0,12,835,74777.37,1.8231,"99214","99215","99205",0.3383747,0.329728,0.3243141
"RV6620957","MINNEAPOLIS","MN",12,173,22284.57,0,0,0,12,173,22284.57,2.1537,"99233","99232","99291",0.3308369,0.3232234,0.2475693
"HU0903127","NASHVILLE","TN",14,115,8826.32,0,0,0,14,115,8826.32,1.5355,"95885","95886","95911",0.2037253,0.1988529,0.19484
"JL8359159","SALINAS","CA",34,3197,220139.45,5,376,332.55,29,2821,219806.9,1.5098,"99205","96372","99223",0.3485789,0.347465,0.344235
"KA8114663","LOS ANGELES","CA",16,416,54626.19,0,0,0,16,416,54626.19,1.7283,"99233","93892","99239",0.2706613,0.2704324,0.2692239
"TI9924477","TALLAHASSEE","FL",7,169,31497.18,0,0,0,7,169,31497.18,1.0379,"99204","99214","95957",0.3534799,0.3066545,0.2610734
"RZ3595410","MARQUETTE","MI",27,531,58246.58,NA,NA,NA,NA,NA,NA,1.1545,"99214","99203","99204",0.4037337,0.3834577,0.3683251
"UY8880616","SCARBOROUGH","ME",27,743,95431.76,0,0,0,27,743,95431.76,1.44,"99205","99214","99215",0.6641019,0.5772442,0.5519446
"CS3521023","TAMARAC","FL",27,1084,128671.1,0,0,0,27,1084,128671.1,1.7866,"95908","95910","95909",0.3285545,0.3230375,0.3208947
"IZ3864674","BAY HARBOR ISLANDS","FL",29,18427,445489.67,1,16210,89139.7,28,2217,356349.97,1.672,"J0585","95816","99214",0.6158951,0.6143025,0.60508
"DN1199825","AUSTIN","TX",43,7405,152862.55,3,6119,33980.3,40,1286,118882.25,1.3786,"G0453","99232","95938",0.380665,0.3241954,0.3185586
"FY4450174","TOLEDO","OH",59,893,148517.76,0,0,0,59,893,148517.76,1.5439,"99223","99204","99233",0.2655478,0.2497487,0.2281039
"YC9076076","CORDOVA","TN",49,2938,129686.65,8,1924,19322.46,41,1014,110364.19,1.2172,"99221","99231","99204",0.4064516,0.4026084,0.3893962
